Date,ConsensusTarget,StockPrice,ForwardDate,StockPrice12mForward
2017-01-18,1.9346153846153848,2.5322678089141846,2018-01-18,5.542076110839844
2017-01-19,1.9346153846153848,2.5866270065307617,2018-01-19,5.682081699371338
2017-01-20,1.9346153846153848,2.5583415031433105,2018-01-22,5.770483493804932
2017-01-23,1.9346153846153848,2.5849053859710693,2018-01-23,5.899378776550293
2017-01-24,1.9346153846153848,2.640002965927124,2018-01-24,5.8225860595703125
2017-01-25,1.9346153846153848,2.651317596435547,2018-01-25,5.836166858673096
2017-01-26,1.9346153846153848,2.6970677375793457,2018-01-26,6.008522033691406
2017-01-27,1.9346153846153848,2.7492141723632812,2018-01-29,6.095442771911621
2017-01-30,1.9346153846153848,2.706169366836548,2018-01-30,5.993460178375244
2017-01-31,1.9346153846153848,2.6855077743530273,2018-01-31,6.069513320922852
2017-02-01,1.9346153846153848,2.802835702896118,2018-02-01,5.938641548156738
2017-02-02,1.9346153846153848,2.8382554054260254,2018-02-02,5.766284465789795
2017-02-03,1.9346153846153848,2.81341290473938,2018-02-05,5.27687406539917
2017-02-06,1.9346153846153848,2.8854823112487793,2018-02-06,5.570223331451416
2017-02-07,2.0125,2.930248975753784,2018-02-07,5.649736404418945
2017-02-08,2.0125,2.9174582958221436,2018-02-08,5.371199131011963
2017-02-09,2.3107142857142855,2.8626065254211426,2018-02-09,5.730727672576904
2017-02-10,2.3107142857142855,2.7947185039520264,2018-02-12,5.6307220458984375
2017-02-13,2.3107142857142855,2.665830612182617,2018-02-13,5.744308948516846
2017-02-14,2.3107142857142855,2.6756691932678223,2018-02-14,5.96135950088501
2017-02-15,2.3107142857142855,2.6810810565948486,2018-02-15,6.086798191070557
2017-02-16,2.3107142857142855,2.6380350589752197,2018-02-16,6.021117210388184
2017-02-17,2.3107142857142855,2.637542724609375,2018-02-20,6.15050745010376
2017-02-21,2.3107142857142855,2.731996536254883,2018-02-21,5.963581085205078
2017-02-22,2.303125,2.7278096675872803,2018-02-22,5.983101844787598
2017-02-23,2.283333333333333,2.4748787879943848,2018-02-23,6.076498031616211
2017-02-24,2.283333333333333,2.4987683296203613,2018-02-26,6.092557907104492
2017-02-27,2.283333333333333,2.571420431137085,2018-02-27,6.079710960388184
2017-02-28,2.283333333333333,2.499260425567627,2018-02-28,5.979394435882568
2017-03-01,2.283333333333333,2.531522274017334,2018-03-01,5.737499713897705
2017-03-02,2.283333333333333,2.438182830810547,2018-03-02,5.844489097595215
2017-03-03,2.283333333333333,2.424144983291626,2018-03-05,5.822497367858887
2017-03-06,2.283333333333333,2.4054274559020996,2018-03-06,5.983347415924072
2017-03-07,2.283333333333333,2.4317798614501953,2018-03-07,5.975440979003906
2017-03-08,2.283333333333333,2.4273464679718018,2018-03-08,5.959135055541992
2017-03-09,2.283333333333333,2.426854133605957,2018-03-09,6.061672210693359
2017-03-10,2.283333333333333,2.441138744354248,2018-03-12,6.171131610870361
2017-03-13,2.283333333333333,2.508373975753784,2018-03-13,6.120479106903076
2017-03-14,2.283333333333333,2.5066487789154053,2018-03-14,6.145928382873535
2017-03-15,2.283333333333333,2.525613307952881,2018-03-15,6.160752773284912
2017-03-16,2.283333333333333,2.5566437244415283,2018-03-16,6.188920497894287
2017-03-17,2.283333333333333,2.612302780151367,2018-03-19,5.954686164855957
2017-03-20,2.4892857142857143,2.6955459117889404,2018-03-20,6.166682720184326
2017-03-21,2.4892857142857143,2.608362913131714,2018-03-21,6.141481399536133
2017-03-22,2.4892857142857143,2.66156005859375,2018-03-22,5.975688934326172
2017-03-23,2.4892857142857143,2.6374239921569824,2018-03-23,5.756280422210693
2017-03-24,2.4892857142857143,2.646782875061035,2018-03-26,6.0406718254089355
2017-03-27,2.4892857142857143,2.665992498397827,2018-03-27,5.572204113006592
2017-03-28,2.4892857142857143,2.6522011756896973,2018-03-28,5.4691691398620605
2017-03-29,2.4892857142857143,2.643582582473755,2018-03-29,5.722182750701904
2017-03-30,2.4892857142857143,2.694314956665039,2018-04-02,5.461757183074951
2017-03-31,2.4892857142857143,2.6827404499053955,2018-04-02,5.461757183074951
2017-04-03,2.4892857142857143,2.6691949367523193,2018-04-03,5.568003177642822
2017-04-04,2.4892857142857143,2.482020854949951,2018-04-04,5.589993000030518
2017-04-05,2.4892857142857143,2.4635496139526367,2018-04-05,5.469912528991699
2017-04-06,2.4892857142857143,2.4815287590026855,2018-04-06,5.2937421798706055
2017-04-07,2.4892857142857143,2.4709386825561523,2018-04-09,5.322402477264404
2017-04-10,2.4892857142857143,2.407890558242798,2018-04-10,5.631255149841309
2017-04-11,2.4892857142857143,2.4165096282958984,2018-04-11,5.589993000030518
2017-04-12,2.4892857142857143,2.3965611457824707,2018-04-12,5.796553611755371
2017-04-13,2.4892857142857143,2.351738214492798,2018-04-13,5.719956874847412
2017-04-17,2.4892857142857143,2.44384765625,2018-04-17,5.869195461273193
2017-04-18,2.4892857142857143,2.4453248977661133,2018-04-18,5.840286731719971
2017-04-19,2.4892857142857143,2.4549293518066406,2018-04-19,5.659175395965576
2017-04-20,2.4892857142857143,2.493842124938965,2018-04-20,5.651021957397461
2017-04-21,2.4892857142857143,2.5041871070861816,2018-04-23,5.531682968139648
2017-04-24,2.4892857142857143,2.53546404838562,2018-04-24,5.465462684631348
2017-04-25,2.4892857142857143,2.5795481204986572,2018-04-25,5.353287696838379
2017-04-26,2.4892857142857143,2.561816453933716,2018-04-26,5.56479024887085
2017-04-27,2.4892857142857143,2.6017138957977295,2018-04-27,5.592215538024902
2017-04-28,2.4892857142857143,2.5687122344970703,2018-04-30,5.556883811950684
2017-05-01,2.4892857142857143,2.6263420581817627,2018-05-01,5.6122307777404785
2017-05-02,2.4892857142857143,2.5485167503356934,2018-05-02,5.591723442077637
2017-05-03,2.4892857142857143,2.56748104095459,2018-05-03,5.756772994995117
2017-05-04,2.4892857142857143,2.557629346847534,2018-05-04,5.906752586364746
2017-05-05,2.4892857142857143,2.557874917984009,2018-05-07,6.14444637298584
2017-05-08,2.4892857142857143,2.5310311317443848,2018-05-08,6.186944007873535
2017-05-09,2.4892857142857143,2.535217523574829,2018-05-09,6.319874286651611
2017-05-10,2.4892857142857143,2.9871435165405273,2018-05-10,6.427355766296387
2017-05-11,2.6041666666666665,3.1154556274414062,2018-05-11,6.2889885902404785
2017-05-12,2.6041666666666665,3.149689197540283,2018-05-14,6.309497356414795
2017-05-15,2.6041666666666665,3.3078012466430664,2018-05-15,6.067357063293457
2017-05-16,2.6041666666666665,3.3693718910217285,2018-05-16,6.0784759521484375
2017-05-17,2.6041666666666665,3.1455023288726807,2018-05-17,6.120479106903076
2017-05-18,2.6041666666666665,3.2772629261016846,2018-05-18,6.076745510101318
2017-05-19,2.8214285714285716,3.35295033454895,2018-05-21,6.034740924835205
2017-05-22,2.85,3.424447774887085,2018-05-22,5.996689319610596
2017-05-23,2.85,3.3783440589904785,2018-05-23,6.120060443878174
2017-05-24,2.85,3.416311264038086,2018-05-24,6.123767852783203
2017-05-25,2.85,3.4086689949035645,2018-05-25,6.163080215454102
