GradeDate,Firm,currentPriceTarget,priorPriceTarget
2020-03-18,Goldman Sachs,62.5,66.25
2020-03-19,Canaccord Genuity,75.0,86.25
2020-03-20,B of A Securities,75.0,80.0
2020-03-23,Nomura,56.25,73.75
2020-03-23,Nomura Instinet,56.25,73.75
2020-03-24,Piper Sandler,65.0,85.75
2020-03-25,Deutsche Bank,67.5,0.0
2020-03-26,Bernstein,75.0,75.0
2020-03-30,UBS,72.5,83.75
2020-04-01,Argus Research,87.5,87.5
2020-04-03,Credit Suisse,65.0,72.5
2020-04-03,Morgan Stanley,74.5,82.0
2020-04-08,JP Morgan,83.75,87.5
2020-04-09,Nomura Instinet,60.0,56.25
2020-04-09,Nomura,15.0,14.0625
2020-04-13,Raymond James,76.25,90.0
2020-04-13,Bernstein,71.25,75.0
2020-04-16,Baird,78.75,90.0
2020-04-16,Deutsche Bank,71.25,67.5
2020-04-17,Goldman Sachs,14.5625,15.625
2020-04-21,Nomura Instinet,60.0,60.0
2020-04-23,Daiwa Capital,18.5625,18.75
2020-04-27,B of A Securities,77.5,75.0
2020-05-01,Barclays,72.0,67.0
2020-05-01,DA Davidson,22.1875,23.125
2020-05-01,UBS,81.25,72.5
2020-05-01,Deutsche Bank,76.25,71.25
2020-05-01,B of A Securities,80.0,77.5
2020-05-01,Canaccord Genuity,77.5,75.0
2020-05-01,Morgan Stanley,81.5,74.5
2020-05-01,Nomura Instinet,62.5,60.0
2020-05-01,JP Morgan,87.5,83.75
2020-05-01,Cascend,81.25,87.5
2020-05-01,Piper Sandler,19.375,18.75
2020-05-01,Raymond James,85.0,76.25
2020-05-01,Nomura,15.625,15.0
2020-05-06,Daiwa Capital,80.0,74.25
2020-05-07,Bernstein,71.25,71.25
2020-05-12,Wedbush,87.5,83.75
2020-05-27,Deutsche Bank,80.0,76.25
2020-05-27,B of A Securities,85.0,80.0
2020-06-03,Morgan Stanley,85.0,81.5
2020-06-05,Credit Suisse,73.75,65.0
2020-06-05,Wedbush,93.75,87.5
2020-06-10,Deutsche Bank,87.5,80.0
2020-06-11,B of A Securities,97.5,85.0
2020-06-11,Wells Fargo,96.25,78.75
2020-06-11,HSBC,18.4375,0.0
2020-06-16,Citigroup,100.0,77.5
2020-06-17,RBC Capital,24.375,21.5625
2020-06-22,Cowen & Co.,100.0,83.75
2020-06-23,Baird,24.375,20.0
2020-06-23,Goldman Sachs,65.75,0.0
