ticker_date,Firm,TargetPrice,StockPriceAtTarget,ForwardDate,StockPrice12mForward
2019-07-22,Morgan Stanley,61.75,49.56748962402344,2020-07-21,93.9180908203125
2019-07-29,UBS,58.75,50.15591812133789,2020-07-28,90.2896957397461
2019-07-31,Deutsche Bank,52.5,50.95963668823242,2020-07-30,93.13384246826172
2019-07-31,B of A Securities,60.0,50.95963668823242,2020-07-30,93.13384246826172
2019-07-31,Citigroup,62.5,50.95963668823242,2020-07-30,93.13384246826172
2019-07-31,Nomura,46.25,50.95963668823242,2020-07-30,93.13384246826172
2019-07-31,Piper Sandler,60.75,50.95963668823242,2020-07-30,93.13384246826172
2019-07-31,Canaccord Genuity,60.0,50.95963668823242,2020-07-30,93.13384246826172
2019-07-31,Cowen & Co.,62.5,50.95963668823242,2020-07-30,93.13384246826172
2019-07-31,Wedbush,61.25,50.95963668823242,2020-07-30,93.13384246826172
2019-08-08,Barclays,48.0,48.66090393066406,2020-08-07,107.77619934082031
2019-09-11,B of A Securities,62.5,53.68642807006836,2020-09-10,110.0822982788086
2019-09-11,Barclays,51.75,53.68642807006836,2020-09-10,110.0822982788086
2019-09-11,Needham,62.5,53.68642807006836,2020-09-10,110.0822982788086
2019-09-13,Goldman Sachs,41.25,52.524295806884766,2020-09-14,111.89615631103516
2019-09-20,Cascend,67.5,52.27937698364258,2020-09-21,106.77470397949219
2019-09-30,JP Morgan,66.25,53.77766799926758,2020-09-29,110.66429901123047
2019-10-07,Nomura,51.25,54.51962661743164,2020-10-06,109.76223754882812
2019-10-09,Canaccord Genuity,65.0,54.51240539550781,2020-10-08,111.51786804199219
2019-10-10,Longbow Research,16.25,55.24715042114258,2020-10-09,113.45781707763672
2019-10-11,Wedbush,66.25,56.71662521362305,2020-10-12,120.66472625732422
2019-10-17,Barclays,56.0,56.49332809448242,2020-10-16,115.44624328613281
2019-10-21,Raymond James,70.0,57.74911880493164,2020-10-20,113.98160552978516
2019-10-22,Deutsche Bank,57.5,57.61705017089844,2020-10-21,113.36080169677734
2019-10-23,Morgan Stanley,72.25,58.39021682739258,2020-10-22,112.27447509765625
2019-10-24,UBS,68.75,58.48624801635742,2020-10-23,111.58576965332031
2019-10-25,Cascend,67.5,59.20658493041992,2020-10-26,111.59548950195312
2019-10-28,JP Morgan,68.75,59.79966354370117,2020-10-27,113.09891510009766
2019-10-28,Credit Suisse,55.25,59.79966354370117,2020-10-27,113.09891510009766
2019-10-28,B of A Securities,65.0,59.79966354370117,2020-10-27,113.09891510009766
2019-10-28,Jefferies,71.25,59.79966354370117,2020-10-27,113.09891510009766
2019-10-31,Cowen & Co.,72.5,59.73002243041992,2020-10-30,105.59134674072266
2019-10-31,Nomura,56.25,59.73002243041992,2020-10-30,105.59134674072266
2019-10-31,Morgan Stanley,74.0,59.73002243041992,2020-10-30,105.59134674072266
2019-10-31,UBS,70.0,59.73002243041992,2020-10-30,105.59134674072266
2019-10-31,Wells Fargo,61.25,59.73002243041992,2020-10-30,105.59134674072266
2019-10-31,Cascend,70.0,59.73002243041992,2020-10-30,105.59134674072266
2019-10-31,DA Davidson,75.0,59.73002243041992,2020-10-30,105.59134674072266
2019-10-31,Piper Sandler,67.5,59.73002243041992,2020-10-30,105.59134674072266
2019-10-31,Barclays,59.0,59.73002243041992,2020-10-30,105.59134674072266
2019-10-31,Wedbush,75.0,59.73002243041992,2020-10-30,105.59134674072266
2019-10-31,Canaccord Genuity,68.75,59.73002243041992,2020-10-30,105.59134674072266
2019-11-13,RBC Capital,73.75,63.69284439086914,2020-11-12,115.83006286621094
2019-11-14,Maxim Group,47.5,63.25209426879883,2020-11-13,115.87861633300781
2019-11-15,JP Morgan,72.5,64.00350189208984,2020-11-16,116.8891372680664
2019-11-15,Wedbush,81.25,64.00350189208984,2020-11-16,116.8891372680664
2019-11-15,Piper Sandler,18.125,64.00350189208984,2020-11-16,116.8891372680664
2019-11-26,Cascend,72.5,63.64947509765625,2020-11-25,112.74021911621094
2019-12-02,JP Morgan,74.0,63.61817932128906,2020-12-01,119.24052429199219
2019-12-09,China Renaissance,21.375,64.2828598022461,2020-12-08,120.85344696044922
2019-12-11,Evercore ISI Group,76.25,65.21003723144531,2020-12-10,119.74578094482422
2019-12-17,Cowen & Co.,81.25,67.53168487548828,2020-12-16,124.18621826171875
2019-12-20,Piper Sandler,19.0625,67.29808044433594,2020-12-21,124.59430694580078
2019-12-23,Wedbush,87.5,68.39627838134766,2020-12-22,128.1408233642578
2020-01-03,RBC Capital,82.5,71.63065338134766,2021-01-04,125.7408447265625
2020-01-03,B of A Securities,82.5,71.63065338134766,2021-01-04,125.7408447265625
2020-01-06,Cascend,87.5,72.20143127441406,2021-01-05,127.29551696777344
2020-01-06,Needham,87.5,72.20143127441406,2021-01-05,127.29551696777344
2020-01-09,Jefferies,87.5,74.56880187988281,2021-01-08,128.30601501464844
2020-01-10,Argus Research,87.5,74.73738098144531,2021-01-11,125.32304382324219
2020-01-10,Bernstein,75.0,74.73738098144531,2021-01-11,125.32304382324219
2020-01-13,DA Davidson,93.75,76.3341064453125,2021-01-12,125.14814758300781
2020-01-13,JP Morgan,74.0,76.3341064453125,2021-01-12,125.14814758300781
2020-01-14,UBS,88.75,75.30335235595703,2021-01-13,127.17888641357422
2020-01-15,Canaccord Genuity,88.75,74.98062133789062,2021-01-14,125.25505828857422
2020-01-17,Nomura,70.0,76.76036071777344,2021-01-19,124.20565032958984
2020-01-17,Morgan Stanley,92.0,76.76036071777344,2021-01-19,124.20565032958984
2020-01-17,Nomura Instinet,70.0,76.76036071777344,2021-01-19,124.20565032958984
2020-01-23,B of A Securities,85.0,76.88077545166016,2021-01-22,135.126953125
2020-01-24,Rosenblatt,15.625,76.65921020507812,2021-01-25,138.86781311035156
2020-01-24,Wedbush,100.0,76.65921020507812,2021-01-25,138.86781311035156
2020-01-24,Cowen & Co.,87.5,76.65921020507812,2021-01-25,138.86781311035156
2020-01-24,"Monness, Crespi, Hardt",75.0,76.65921020507812,2021-01-25,138.86781311035156
2020-01-27,Deutsche Bank,72.5,74.40503692626953,2021-01-26,139.1010284423828
2020-01-29,Cascend,93.75,78.1114501953125,2021-01-28,133.203125
2020-01-29,Loop Capital,81.25,78.1114501953125,2021-01-28,133.203125
2020-01-29,Bernstein,75.0,78.1114501953125,2021-01-28,133.203125
2020-01-29,DA Davidson,96.25,78.1114501953125,2021-01-28,133.203125
2020-01-29,Nomura,73.75,78.1114501953125,2021-01-28,133.203125
2020-01-29,Goldman Sachs,75.0,78.1114501953125,2021-01-28,133.203125
2020-01-29,Baird,90.0,78.1114501953125,2021-01-28,133.203125
2020-01-29,"Monness, Crespi, Hardt",23.125,78.1114501953125,2021-01-28,133.203125
2020-01-29,Deutsche Bank,76.25,78.1114501953125,2021-01-28,133.203125
2020-01-29,Citigroup,93.75,78.1114501953125,2021-01-28,133.203125
2020-01-29,B of A Securities,87.5,78.1114501953125,2021-01-28,133.203125
2020-01-29,Wells Fargo,78.75,78.1114501953125,2021-01-28,133.203125
2020-01-29,Raymond James,90.0,78.1114501953125,2021-01-28,133.203125
2020-01-29,Credit Suisse,72.5,78.1114501953125,2021-01-28,133.203125
2020-01-29,Piper Sandler,85.75,78.1114501953125,2021-01-28,133.203125
2020-01-29,RBC Capital,89.5,78.1114501953125,2021-01-28,133.203125
2020-01-29,JP Morgan,87.5,78.1114501953125,2021-01-28,133.203125
2020-01-29,Evercore ISI Group,22.8125,78.1114501953125,2021-01-28,133.203125
2020-01-29,Cowen & Co.,92.5,78.1114501953125,2021-01-28,133.203125
2020-01-30,B of A Securities,88.75,77.99824523925781,2021-01-29,128.2185516357422
