ticker_date,Firm,TargetPrice,StockPriceAtTarget,ForwardDate,StockPrice12mForward
2020-02-07,Citigroup,85.0,73.30548858642578,2021-02-08,103.30992889404297
2020-02-25,Morgan Stanley,82.5,68.70677947998047,2021-02-24,103.27472686767578
2020-03-05,B of A Securities,80.0,65.16022491455078,2021-03-05,103.9319076538086
2020-03-18,JP Morgan,67.0,54.07996368408203,2021-03-18,100.1786880493164
2020-03-26,SunTrust Robinson Humphrey,67.5,57.63493728637695,2021-03-26,100.34671020507812
2020-03-30,Morgan Stanley,65.5,56.81174087524414,2021-03-30,101.42414855957031
2020-03-30,JMP Securities,67.5,56.81174087524414,2021-03-30,101.42414855957031
2020-03-30,UBS,76.5,56.81174087524414,2021-03-30,101.42414855957031
2020-04-07,Barclays,65.0,58.608306884765625,2021-04-07,110.96752166748047
2020-04-17,Oppenheimer,72.25,63.3879280090332,2021-04-19,113.48172760009766
2020-04-17,Mizuho,75.0,63.3879280090332,2021-04-19,113.48172760009766
2020-04-20,Credit Suisse,75.0,62.503273010253906,2021-04-20,112.94895935058594
2020-04-21,Deutsche Bank,75.75,60.0753059387207,2021-04-21,112.91625213623047
2020-04-21,Raymond James,71.25,60.0753059387207,2021-04-21,112.91625213623047
2020-04-22,Wedbush,68.75,62.36747741699219,2021-04-22,111.63610076904297
2020-04-28,Pivotal Research,78.75,61.08781814575195,2021-04-28,116.91529083251953
2020-04-29,SunTrust Robinson Humphrey,77.5,66.5191650390625,2021-04-29,118.58647155761719
2020-04-29,B of A Securities,71.0,66.5191650390625,2021-04-29,118.58647155761719
2020-04-29,Mizuho,78.0,66.5191650390625,2021-04-29,118.58647155761719
2020-04-29,Nomura Instinet,85.0,66.5191650390625,2021-04-29,118.58647155761719
2020-04-29,Barclays,70.0,66.5191650390625,2021-04-29,118.58647155761719
2020-04-29,BMO Capital,77.5,66.5191650390625,2021-04-29,118.58647155761719
2020-04-29,JP Morgan,75.25,66.5191650390625,2021-04-29,118.58647155761719
2020-04-29,RBC Capital,75.0,66.5191650390625,2021-04-29,118.58647155761719
2020-04-29,MKM Partners,75.0,66.5191650390625,2021-04-29,118.58647155761719
2020-04-29,Morgan Stanley,70.0,66.5191650390625,2021-04-29,118.58647155761719
2020-04-29,Credit Suisse,80.0,66.5191650390625,2021-04-29,118.58647155761719
2020-04-29,Nomura,85.0,66.5191650390625,2021-04-29,118.58647155761719
2020-04-29,Stifel,70.0,66.5191650390625,2021-04-29,118.58647155761719
2020-05-05,Deutsche Bank,85.0,66.858154296875,2021-05-05,114.72123718261719
