ticker_date,Firm,TargetPrice,StockPriceAtTarget,ForwardDate,StockPrice12mForward
2023-04-27,Rosenblatt,263.0,236.48329162597656,2024-04-26,439.8973693847656
2023-04-28,Goldman Sachs,300.0,238.22796630859375,2024-04-29,429.30902099609375
2023-05-15,Loop Capital,320.0,236.7806854248047,2024-05-14,468.2387390136719
2023-06-05,Oppenheimer,350.0,269.027587890625,2024-06-04,473.33941650390625
2023-06-05,JMP Securities,300.0,269.027587890625,2024-06-04,473.33941650390625
2023-06-08,Wells Fargo,276.0,262.27685546875,2024-06-07,489.1871643066406
2023-06-23,Roth MKM,315.0,286.216552734375,2024-06-24,495.5832214355469
2023-06-26,UBS,335.0,276.0458984375,2024-06-25,507.1952819824219
2023-06-27,Citigroup,360.0,284.5511779785156,2024-06-26,509.6984558105469
2023-06-28,Citigroup,360.0,282.8064880371094,2024-06-27,516.0955200195312
2023-07-06,Tigress Financial,380.0,289.44818115234375,2024-07-05,536.309814453125
2023-07-06,Keybanc,335.0,289.44818115234375,2024-07-05,536.309814453125
2023-07-07,Rosenblatt,333.0,288.0008850097656,2024-07-08,525.7904663085938
2023-07-12,Deutsche Bank,350.0,306.6471252441406,2024-07-11,509.28131103515625
2023-07-13,TD Cowen,345.0,310.68170166015625,2024-07-12,495.5434875488281
2023-07-13,Morgan Stanley,350.0,310.68170166015625,2024-07-12,495.5434875488281
2023-07-17,Credit Suisse,361.0,307.9159851074219,2024-07-16,486.5240478515625
2023-07-17,Goldman Sachs,335.0,307.9159851074219,2024-07-16,486.5240478515625
2023-07-17,JMP Securities,350.0,307.9159851074219,2024-07-16,486.5240478515625
2023-07-18,Goldman Sachs,335.0,309.33355712890625,2024-07-17,458.9093933105469
2023-07-19,Truist Securities,340.0,313.2591247558594,2024-07-18,472.6769714355469
2023-07-25,Mizuho,350.0,291.9066162109375,2024-07-24,458.1942443847656
2023-07-25,New Street Research,350.0,291.9066162109375,2024-07-24,458.1942443847656
2023-07-27,Oppenheimer,385.0,308.99652099609375,2024-07-26,462.5946350097656
2023-07-27,Truist Securities,390.0,308.99652099609375,2024-07-26,462.5946350097656
2023-07-27,RBC Capital,400.0,308.99652099609375,2024-07-26,462.5946350097656
2023-07-27,HSBC,285.0,308.99652099609375,2024-07-26,462.5946350097656
2023-07-27,UBS,400.0,308.99652099609375,2024-07-26,462.5946350097656
2023-07-27,Guggenheim,375.0,308.99652099609375,2024-07-26,462.5946350097656
