GradeDate,Firm,currentPriceTarget,priorPriceTarget
2020-09-04,Oppenheimer,150.33333333333334,0.0
2020-09-08,Bernstein,60.0,60.0
2020-09-11,UBS,108.33333333333333,53.333333333333336
2020-09-16,Credit Suisse,133.33333333333334,93.33333333333333
2020-09-16,Deutsche Bank,133.33333333333334,100.0
2020-09-18,Piper Sandler,171.66666666666666,160.0
2020-09-18,Wedbush,158.33333333333334,126.66666666666667
2020-09-23,Deutsche Bank,166.66666666666666,133.33333333333334
2020-09-23,Canaccord Genuity,125.66666666666667,147.33333333333334
2020-09-23,Baird,120.0,110.66666666666667
2020-10-05,JP Morgan,25.0,21.666666666666668
2020-10-08,New Street Research,192.66666666666666,0.0
2020-10-13,Citigroup,39.0,36.666666666666664
2020-10-14,Goldman Sachs,150.0,133.33333333333334
2020-10-15,Baird,150.0,120.0
2020-10-16,Morgan Stanley,111.0,90.66666666666667
2020-10-19,Wedbush,166.66666666666666,158.33333333333334
2020-10-22,JMP Securities,172.0,0.0
2020-10-22,Baird,162.66666666666666,0.0
2020-10-22,Canaccord Genuity,139.66666666666666,125.66666666666667
2020-10-22,Oppenheimer,162.0,150.33333333333334
2020-10-23,Morgan Stanley,120.0,111.0
2020-10-23,Daiwa Capital,143.33333333333334,130.0
2020-10-27,Citigroup,45.666666666666664,39.0
2020-11-17,B of A Securities,166.66666666666666,183.33333333333334
2020-11-18,Morgan Stanley,180.0,120.0
2020-11-23,Wedbush,186.66666666666666,166.66666666666666
2020-12-03,Goldman Sachs,260.0,0.0
2020-12-09,JP Morgan,30.0,26.666666666666668
2020-12-10,New Street Research,192.66666666666666,0.0
2020-12-11,Jefferies,216.66666666666666,166.66666666666666
2020-12-18,CFRA,250.0,0.0
2021-01-04,JP Morgan,35.0,30.0
2021-01-05,Exane BNP Paribas,113.33333333333333,128.33333333333334
2021-01-06,Morgan Stanley,270.0,180.0
2021-01-07,RBC Capital,233.33333333333334,113.0
2021-01-08,Evercore ISI Group,216.66666666666666,0.0
2021-01-10,B of A Securities,300.0,166.66666666666666
2021-01-11,Credit Suisse,266.6666666666667,133.33333333333334
2021-01-14,Goldman Sachs,260.0,260.0
2021-01-15,Wedbush,316.6666666666667,238.33333333333334
2021-01-20,Oppenheimer,345.3333333333333,162.0
2021-01-22,JP Morgan,41.666666666666664,35.0
2021-01-25,Baird,242.66666666666666,162.66666666666666
2021-01-28,JP Morgan,45.0,41.666666666666664
2021-01-28,RBC Capital,241.66666666666666,233.33333333333334
2021-01-28,Credit Suisse,266.6666666666667,0.0
2021-01-28,Roth Capital,50.0,0.0
2021-01-28,Deutsche Bank,300.0,296.6666666666667
2021-02-01,Piper Sandler,400.0,171.66666666666666
2021-02-02,Morgan Stanley,293.3333333333333,270.0
2021-03-03,UBS,243.33333333333334,108.33333333333333
2021-03-09,New Street Research,300.0,0.0
2021-03-11,Mizuho,258.3333333333333,0.0
2021-03-29,Jefferies,233.33333333333334,258.3333333333333
2021-04-04,B of A Securities,300.0,300.0
2021-04-05,Goldman Sachs,278.3333333333333,0.0
2021-04-05,JP Morgan,51.666666666666664,45.0
2021-04-05,Wedbush,333.3333333333333,316.6666666666667
2021-04-12,Canaccord Genuity,357.0,139.66666666666666
2021-04-20,Mizuho,273.3333333333333,258.3333333333333
2021-04-23,Morgan Stanley,300.0,293.3333333333333
2021-04-27,Goldman Sachs,286.6666666666667,278.3333333333333
2021-04-27,Credit Suisse,266.6666666666667,0.0
2021-04-27,Canaccord Genuity,324.6666666666667,357.0
2021-04-27,B of A Securities,300.0,300.0
2021-04-27,Oppenheimer,360.0,345.3333333333333
2021-05-21,B of A Securities,233.33333333333334,300.0
2021-05-24,Wells Fargo,196.66666666666666,0.0
2021-05-28,Morgan Stanley,300.0,300.0
2021-06-14,Canaccord Genuity,270.6666666666667,324.6666666666667
2021-06-23,Morgan Stanley,300.0,300.0
2021-06-29,UBS,220.0,243.33333333333334
2021-07-07,JP Morgan,53.333333333333336,51.666666666666664
2021-07-16,B of A Securities,250.0,233.33333333333334
2021-07-27,Mizuho,275.0,273.3333333333333
2021-07-27,RBC Capital,248.33333333333334,239.33333333333334
2021-07-27,Wells Fargo,220.0,196.66666666666666
2021-07-27,B of A Securities,266.6666666666667,250.0
2021-07-27,Goldman Sachs,291.6666666666667,286.6666666666667
2021-07-27,Canaccord Genuity,256.0,270.6666666666667
2021-07-27,Baird,254.66666666666666,245.33333333333334
2021-07-29,DZ Bank,250.0,0.0
2021-08-02,KGI Securities,285.0,0.0
2021-08-09,Jefferies,283.3333333333333,233.33333333333334
2021-08-12,UBS,241.66666666666666,220.0
2021-08-17,Bernstein,100.0,0.0
2021-08-19,Morgan Stanley,300.0,300.0
2021-09-23,Tudor Pickering,179.0,0.0
2021-10-04,RBC Capital,251.66666666666666,248.33333333333334
2021-10-04,Baird,254.66666666666666,254.66666666666666
2021-10-08,Canaccord Genuity,313.3333333333333,256.0
2021-10-14,Barclays,100.0,76.66666666666667
2021-10-15,Jefferies,316.6666666666667,283.3333333333333
2021-10-18,B of A Securities,300.0,266.6666666666667
2021-10-19,Morgan Stanley,300.0,300.0
2021-10-21,Baird,296.0,254.66666666666666
2021-10-21,Mizuho,316.6666666666667,275.0
2021-10-21,Canaccord Genuity,346.6666666666667,313.3333333333333
2021-10-21,Wells Fargo,286.6666666666667,220.0
2021-10-21,RBC Capital,266.6666666666667,251.66666666666666
2021-10-21,Wedbush,366.6666666666667,333.3333333333333
2021-10-21,Roth Capital,83.33333333333333,50.0
2021-10-21,Credit Suisse,276.6666666666667,266.6666666666667
2021-10-27,Goldman Sachs,375.0,301.6666666666667
2021-10-28,Piper Sandler,433.3333333333333,400.0
2021-11-08,Jefferies,466.6666666666667,316.6666666666667
2021-11-17,Exane BNP Paribas,260.0,0.0
2021-11-19,Wedbush,466.6666666666667,366.6666666666667
2021-12-07,UBS,333.3333333333333,241.66666666666666
2021-12-08,New Street Research,526.6666666666666,432.6666666666667
2021-12-14,Daiwa Capital,350.0,286.6666666666667
2021-12-22,Baird,296.0,296.0
2021-12-28,Argus Research,437.6666666666667,336.6666666666667
2021-12-31,Deutsche Bank,400.0,333.3333333333333
