Date,ConsensusTarget,StockPrice,ForwardDate,StockPrice12mForward
2022-02-16,320.05,214.6549835205078,2023-02-16,170.93887329101562
2022-02-17,320.05,205.9019012451172,2023-02-17,171.37506103515625
2022-02-18,320.05,204.36537170410156,2023-02-21,170.58204650878906
2022-02-22,320.05,200.3208770751953,2023-02-22,169.63037109375
2022-02-23,320.05,196.72247314453125,2023-02-23,170.54234313964844
2022-02-24,320.05,205.79283142089844,2023-02-24,168.90675354003906
2022-02-25,320.05,208.64776611328125,2023-02-27,168.0641326904297
2022-02-28,320.05,209.1929931640625,2023-02-28,173.4171142578125
2022-03-01,320.05,201.71861267089844,2023-03-01,171.91033935546875
2022-03-02,320.2857142857143,206.29840087890625,2023-03-02,173.01068115234375
2022-03-03,320.2857142857143,201.203125,2023-03-03,183.63735961914062
2022-03-04,320.2857142857143,198.31845092773438,2023-03-06,183.2904052734375
2022-03-07,320.2857142857143,185.83804321289062,2023-03-07,182.90382385253906
2022-03-08,316.6363636363636,188.63348388671875,2023-03-08,183.3598175048828
2022-03-09,316.6363636363636,196.77203369140625,2023-03-09,180.10838317871094
2022-03-10,316.6363636363636,193.5106658935547,2023-03-10,177.9473419189453
2022-03-11,314.39130434782606,185.97682189941406,2023-03-13,179.32525634765625
2022-03-14,314.39130434782606,185.00537109375,2023-03-14,192.3310546875
2022-03-15,314.39130434782606,190.3583526611328,2023-03-15,196.02854919433594
2022-03-16,314.39130434782606,201.85736083984375,2023-03-16,203.14602661132812
2022-03-17,314.39130434782606,206.0307159423828,2023-03-17,193.9071807861328
2022-03-18,314.39130434782606,214.6054229736328,2023-03-20,196.08802795410156
2022-03-21,314.39130434782606,209.64895629882812,2023-03-21,200.40016174316406
2022-03-22,314.39130434782606,214.76400756835938,2023-03-22,198.0706329345703
2022-03-23,314.39130434782606,211.601806640625,2023-03-23,202.501708984375
2022-03-24,314.39130434782606,217.65859985351562,2023-03-24,204.2166748046875
2022-03-25,314.39130434782606,219.88902282714844,2023-03-27,201.0742645263672
2022-03-28,314.39130434782606,221.64361572265625,2023-03-28,198.9330291748047
2022-03-29,314.39130434782606,227.85902404785156,2023-03-29,203.5624237060547
2022-03-30,314.39130434782606,225.86654663085938,2023-03-30,206.0307159423828
2022-03-31,314.39130434782606,220.42433166503906,2023-03-31,210.09503173828125
2022-04-01,314.39130434782606,222.89268493652344,2023-04-03,211.2152099609375
2022-04-04,314.39130434782606,231.8539581298828,2023-04-04,212.85086059570312
2022-04-05,313.7916666666667,229.82177734375,2023-04-05,209.63906860351562
2022-04-06,313.7916666666667,221.3561553955078,2023-04-06,214.21881103515625
2022-04-07,313.7916666666667,221.00918579101562,2023-04-10,212.88058471679688
2022-04-08,313.7916666666667,220.39459228515625,2023-04-10,212.88058471679688
2022-04-11,313.7916666666667,214.57568359375,2023-04-11,211.98841857910156
2022-04-12,313.7916666666667,212.27589416503906,2023-04-12,212.13710021972656
2022-04-13,310.84,213.1184844970703,2023-04-13,218.4318389892578
2022-04-14,310.84,208.350341796875,2023-04-14,219.56192016601562
2022-04-18,310.84,208.93524169921875,2023-04-18,215.99322509765625
2022-04-19,306.0740740740741,215.4182891845703,2023-04-19,213.82229614257812
2022-04-20,305.85714285714283,198.67529296875,2023-04-20,211.2152099609375
2022-04-21,304.6896551724138,186.432861328125,2023-04-21,211.0367889404297
2022-04-22,304.6896551724138,182.50729370117188,2023-04-24,210.93763732910156
2022-04-25,305.3666666666667,185.36221313476562,2023-04-25,205.74327087402344
2022-04-26,305.3666666666667,179.37484741210938,2023-04-26,207.5771484375
2022-04-27,305.3666666666667,173.4270477294922,2023-04-27,236.48329162597656
2022-04-28,297.6341463414634,203.93910217285156,2023-04-28,238.22796630859375
