Date,ConsensusTarget,StockPrice,ForwardDate,StockPrice12mForward
2017-02-08,84.0,67.32732391357422,2018-02-08,65.63727569580078
2017-02-09,84.0,66.97393035888672,2018-02-09,67.42391967773438
2017-02-10,84.0,67.05150604248047,2018-02-12,67.44161987304688
2017-02-13,84.0,67.48536682128906,2018-02-13,67.4062271118164
2017-02-14,84.0,68.38784790039062,2018-02-14,68.63858032226562
2017-02-15,84.0,69.63739776611328,2018-02-15,69.52070617675781
2017-02-16,84.0,69.45519256591797,2018-02-16,70.36724853515625
2017-02-17,84.0,69.75889587402344,2018-02-20,69.1019287109375
2017-02-21,84.0,69.73285675048828,2018-02-21,69.1019287109375
2017-02-22,84.0,70.3489761352539,2018-02-22,68.7811508178711
2017-02-23,84.0,71.63323211669922,2018-02-23,70.17118835449219
2017-02-24,84.0,71.91092681884766,2018-02-26,71.44541931152344
2017-02-27,84.0,72.07579803466797,2018-02-27,70.12664794921875
2017-02-28,84.0,71.8588638305664,2018-02-28,68.62964630126953
2017-03-01,84.0,72.7613296508789,2018-03-01,68.16629791259766
2017-03-02,84.0,71.94563293457031,2018-03-02,68.81678009033203
2017-03-03,84.0,72.7005844116211,2018-03-05,69.23555755615234
2017-03-06,84.0,72.74397277832031,2018-03-06,68.7811508178711
2017-03-07,84.0,71.7981185913086,2018-03-07,69.00390625
2017-03-08,80.33333333333333,72.37953186035156,2018-03-08,70.29594421386719
2017-03-09,80.33333333333333,73.36874389648438,2018-03-09,70.9375
2017-03-10,80.33333333333333,73.2038803100586,2018-03-12,70.42959594726562
2017-03-13,80.33333333333333,73.01296997070312,2018-03-13,70.5276107788086
2017-03-14,80.33333333333333,73.29065704345703,2018-03-14,69.93952941894531
2017-03-15,80.33333333333333,74.5228500366211,2018-03-15,70.17118835449219
2017-03-16,80.33333333333333,73.75055694580078,2018-03-16,71.72164154052734
2017-03-17,80.33333333333333,72.85679626464844,2018-03-19,70.15335083007812
2017-03-20,80.33333333333333,72.94355010986328,2018-03-20,69.83259582519531
2017-03-21,80.33333333333333,72.65719604492188,2018-03-21,69.71675872802734
2017-03-22,80.33333333333333,73.2038803100586,2018-03-22,68.19303894042969
2017-03-23,80.33333333333333,73.25593566894531,2018-03-23,66.6158447265625
2017-03-24,80.33333333333333,73.0477066040039,2018-03-26,67.88116455078125
2017-03-27,73.0,73.0997543334961,2018-03-27,67.41783905029297
