ticker_date,Firm,TargetPrice,StockPriceAtTarget,ForwardDate,StockPrice12mForward
2021-01-04,JP Morgan,105.0,243.2566680908203,2022-01-04,383.1966552734375
2021-01-05,Exane BNP Paribas,340.0,245.0366668701172,2022-01-05,362.7066650390625
2021-01-06,Morgan Stanley,810.0,251.9933319091797,2022-01-06,354.8999938964844
2021-01-07,RBC Capital,700.0,272.0133361816406,2022-01-07,342.32000732421875
2021-01-08,Evercore ISI Group,650.0,293.3399963378906,2022-01-10,352.7066650390625
2021-01-10,B of A Securities,900.0,270.39666748046875,2022-01-10,352.7066650390625
2021-01-11,Credit Suisse,800.0,270.39666748046875,2022-01-11,354.79998779296875
2021-01-14,Goldman Sachs,780.0,281.6666564941406,2022-01-14,349.8699951171875
2021-01-15,Wedbush,950.0,275.38665771484375,2022-01-18,343.5033264160156
2021-01-20,Oppenheimer,1036.0,283.48333740234375,2022-01-20,332.0899963378906
2021-01-22,JP Morgan,125.0,282.21331787109375,2022-01-24,310.0
2021-01-25,Baird,728.0,293.6000061035156,2022-01-25,306.1333312988281
2021-01-28,JP Morgan,135.0,278.4766540527344,2022-01-28,282.1166687011719
2021-01-28,RBC Capital,725.0,278.4766540527344,2022-01-28,282.1166687011719
2021-01-28,Credit Suisse,800.0,278.4766540527344,2022-01-28,282.1166687011719
2021-01-28,Roth Capital,150.0,278.4766540527344,2022-01-28,282.1166687011719
2021-01-28,Deutsche Bank,900.0,278.4766540527344,2022-01-28,282.1166687011719
2021-02-01,Piper Sandler,1200.0,279.9366760253906,2022-02-01,310.4166564941406
2021-02-02,Morgan Stanley,880.0,290.92999267578125,2022-02-02,301.88665771484375
2021-03-03,UBS,730.0,217.73333740234375,2022-03-03,279.7633361816406
2021-03-09,New Street Research,900.0,224.52667236328125,2022-03-09,286.3233337402344
2021-03-11,Mizuho,775.0,233.1999969482422,2022-03-11,265.1166687011719
2021-03-29,Jefferies,700.0,203.76333618164062,2022-03-29,366.5233459472656
2021-04-04,B of A Securities,900.0,230.35000610351562,2022-04-04,381.8166809082031
2021-04-05,Goldman Sachs,835.0,230.35000610351562,2022-04-05,363.7533264160156
2021-04-05,JP Morgan,155.0,230.35000610351562,2022-04-05,363.7533264160156
2021-04-05,Wedbush,1000.0,230.35000610351562,2022-04-05,363.7533264160156
2021-04-12,Canaccord Genuity,1071.0,233.9933319091797,2022-04-12,328.98333740234375
2021-04-20,Mizuho,820.0,239.663330078125,2022-04-20,325.73333740234375
2021-04-23,Morgan Stanley,900.0,243.13333129882812,2022-04-25,332.67333984375
2021-04-27,Goldman Sachs,860.0,234.913330078125,2022-04-27,293.836669921875
2021-04-27,Credit Suisse,800.0,234.913330078125,2022-04-27,293.836669921875
2021-04-27,Canaccord Genuity,974.0,234.913330078125,2022-04-27,293.836669921875
2021-04-27,B of A Securities,900.0,234.913330078125,2022-04-27,293.836669921875
2021-04-27,Oppenheimer,1080.0,234.913330078125,2022-04-27,293.836669921875
2021-05-21,B of A Securities,700.0,193.6266632080078,2022-05-23,224.96665954589844
2021-05-24,Wells Fargo,590.0,202.14666748046875,2022-05-24,209.3866729736328
2021-05-28,Morgan Stanley,900.0,208.4066619873047,2022-05-31,252.75332641601562
2021-06-14,Canaccord Genuity,812.0,205.89666748046875,2022-06-14,220.88999938964844
2021-06-23,Morgan Stanley,900.0,218.85667419433594,2022-06-23,235.07000732421875
2021-06-29,UBS,660.0,226.9199981689453,2022-06-29,228.49000549316406
2021-07-07,JP Morgan,160.0,214.88333129882812,2022-07-07,244.5433349609375
2021-07-16,B of A Securities,750.0,214.74000549316406,2022-07-18,240.54666137695312
2021-07-27,Mizuho,825.0,214.92666625976562,2022-07-27,274.82000732421875
2021-07-27,RBC Capital,745.0,214.92666625976562,2022-07-27,274.82000732421875
2021-07-27,Wells Fargo,660.0,214.92666625976562,2022-07-27,274.82000732421875
2021-07-27,B of A Securities,800.0,214.92666625976562,2022-07-27,274.82000732421875
2021-07-27,Goldman Sachs,875.0,214.92666625976562,2022-07-27,274.82000732421875
2021-07-27,Canaccord Genuity,768.0,214.92666625976562,2022-07-27,274.82000732421875
2021-07-27,Baird,764.0,214.92666625976562,2022-07-27,274.82000732421875
2021-07-29,DZ Bank,750.0,225.78334045410156,2022-07-29,297.1499938964844
2021-08-02,KGI Securities,855.0,236.55667114257812,2022-08-02,300.586669921875
2021-08-09,Jefferies,850.0,237.9199981689453,2022-08-09,283.3333435058594
2021-08-12,UBS,725.0,240.75,2022-08-12,300.0299987792969
2021-08-17,Bernstein,300.0,221.90333557128906,2022-08-17,303.9966735839844
2021-08-19,Morgan Stanley,900.0,224.49000549316406,2022-08-19,296.6666564941406
2021-09-23,Tudor Pickering,537.0,251.2133331298828,2022-09-23,275.3299865722656
